Date Recorded,List Year,Town,Address,Assessed Value,Sale Amount,Sales Ratio,Property Type,Residential Type,Longitude,Latitude,Max_Temperature_C,Precipitation_mm
2019-04-01,2018,New Fairfield,32 WARWICK RD,228800.0,309000.0,0.7404,Single Family,Single Family,-73.52136,41.47743,5.6,0.0
2019-04-29,2018,Somers,20 GRACIE DR,224900.0,330000.0,0.6815,Single Family,Single Family,-72.4871401,42.0119525,14.9,0.0
2019-04-22,2018,Manchester,329 HACKMATACK STREET,110500.0,144111.0,0.766770059,Single Family,Single Family,-72.5369366,41.7592541,17.7,21.9
2019-04-08,2018,West Haven,790 MAIN ST,121800.0,180000.0,0.6766,Single Family,Single Family,-72.9675456,41.2655383,16.8,11.5
2019-04-01,2018,New Haven,98 MONROE ST,101710.0,150000.0,0.678,Two Family,Two Family,-72.9015111,41.3125293,8.2,0.0
2019-04-29,2018,Vernon,38 CENTER ST,106720.0,163900.0,0.6511,Single Family,Single Family,-72.9410777,41.2772707,12.9,0.0
2019-04-08,2018,Wallingford,13 EDGEWOOD DR,148100.0,230000.0,0.6439,Single Family,Single Family,-72.836535,41.4924466,15.3,11.4
2019-04-29,2018,Trumbull,18 SOUTHGATE RD,154070.0,268100.0,0.5746,Single Family,Single Family,-73.1715553,41.2496051,12.4,0.0
2019-04-22,2018,New Britain,16 MEAD ST,111790.0,285652.0,0.3913,Two Family,Two Family,-72.9507995,41.3085988,16.6,18.5
2019-04-22,2018,Middletown,211 CARRIAGE CROSSING,80930.0,115000.0,0.7037,Condo,Condo,-72.7099341,41.5866612,16.9,20.1
2019-04-08,2018,Manchester,55 BILYEU ROAD,72700.0,130000.0,0.5592,Single Family,Single Family,-72.5366004,41.7914674,12.3,9.1
2019-04-01,2018,Danbury,19 HIGHLAND PARK DR,143600.0,250000.0,0.5744,Single Family,Single Family,-73.4964051,41.4325403,5.5,0.0
2019-04-22,2018,New Britain,242 PIERREMOUNT AVE,50820.0,55000.0,0.924,Condo,Condo,-72.7941745,41.6862292,16.4,14.3
2019-04-22,2018,Manchester,741 MIDDLE TPKE EAST,167000.0,280000.0,0.5964,Single Family,Single Family,-72.4888918,41.7860599,17.3,21.9
2019-04-15,2018,East Windsor,10 FARMS RD,235040.0,265200.0,0.8862,Single Family,Single Family,-73.6009672,41.1240124,16.9,18.4
2019-04-22,2018,Stamford,35 MOHAWK TRAIL,455370.0,625000.0,0.7285,Single Family,Single Family,-73.5859148,41.1473827,16.9,9.0
2019-04-15,2018,Stratford,99 MCGRATH CT,67610.0,185000.0,0.365459459,Single Family,Single Family,-73.136174,41.1761721,16.9,18.5
2019-04-01,2018,West Haven,21 LEE ST,28630.0,30000.0,0.9543,,,-72.9588875,41.2968516,8.1,0.0
2019-04-29,2018,Simsbury,72 WEST MOUNTAIN ROAD,279950.0,340508.0,0.8221,Single Family,Single Family,-72.8649374,41.8661718,14.9,0.0
2019-04-22,2018,Plainville,12 TYLER AVE,120400.0,156000.0,0.7717,Single Family,Single Family,-72.7909013,41.2614032,12.7,17.0
2019-04-01,2018,Danbury,37 GRIFFING AV,145700.0,265000.0,0.549811321,Single Family,Single Family,-73.4511623,41.4035081,6.4,0.0
2019-04-08,2018,Greenwich,441 ROUND HILL RD,1972390.0,2304000.0,0.856,Single Family,Single Family,-73.6671362,41.1018295,22.5,9.1
2019-04-15,2018,Greenwich,4 RAPIDS LANE,2836260.0,2900000.0,0.978,Single Family,Single Family,-73.6419624,41.0462414,17.9,18.6
2019-04-01,2018,Old Lyme,39 SARGENT RD,301800.0,500000.0,0.6036,Single Family,Single Family,-72.25261,41.29287,7.7,0.0
2019-04-22,2018,South Windsor,115 OLD FARM RD,179800.0,250000.0,0.7192,Single Family,Single Family,-73.2353457,41.1882545,16.3,14.8
2019-04-08,2018,Plymouth,39 FAIRVIEW AVE,98090.0,148000.0,0.6627,Single Family,Single Family,-72.9638989,41.2508408,16.6,7.9
2019-04-08,2018,Plainville,48 SANDSTONE RD,12250.0,479305.0,0.0255,Condo,Condo,-72.8844817,41.6803754,13.5,10.9
2019-04-08,2018,Guilford,254 BARNSHED LN,201040.0,320000.0,0.6282,Single Family,Single Family,-72.69952,41.36473,17.2,8.8
2019-04-22,2018,Torrington,483 BRIGHTWOOD AVE,104800.0,35000.0,2.9942,Single Family,Single Family,-73.1161108,41.8164868,17.0,15.4
2019-04-22,2018,Manchester,111 UTOPIA ROAD,504500.0,850000.0,0.5935,,,-72.5101925,41.8023263,17.7,21.9
2019-04-08,2018,Thomaston,734 WALNUT HILL RD,280980.0,231441.0,1.214,Single Family,Single Family,-73.10281,41.68684,13.1,10.0
2019-04-15,2018,Easton,20 AUSTIN DRIVE EXT,361760.0,600000.0,0.6029,Single Family,Single Family,-73.26347,41.23917,16.4,20.5
2019-04-01,2018,Ellington,9 QUARTER HORSE DR,293460.0,399900.0,0.7338,Single Family,Single Family,-72.4446802,41.8939798,5.4,0.0
2019-04-01,2018,Burlington,38 GEORGE WASHINGTON TPKE,207480.0,281250.0,0.7377,Single Family,Single Family,-72.9065366,41.746136,6.1,0.0
2019-04-08,2018,New Haven,763 ORANGE ST,477120.0,878000.0,0.5434,,,-72.9121371,41.3211307,16.9,11.5
2019-04-08,2018,Cromwell,36R TIMBER HILL,980.0,369000.0,0.0026,,,-72.6570776,41.5957552,15.0,9.6
2019-04-29,2018,Coventry,171 NORTHFIELD RD,136000.0,265000.0,0.5132,Single Family,Single Family,-72.7801708,41.5212664,14.5,0.0
2019-04-01,2018,Derby,251 OLIVIA ST,165620.0,181000.0,0.915,Three Family,Three Family,-73.09075,41.32611,7.2,0.0
2019-04-01,2018,Enfield,5 WOODWARD AVE,113580.0,177000.0,0.6416,Single Family,Single Family,-72.9007248,41.27023,8.2,0.0
2019-04-29,2018,Haddam,82 BURR RD,235960.0,325300.0,0.7253,Single Family,Single Family,-72.5614741,41.4396465,13.5,0.0
2019-04-29,2018,Newtown,9 BLACK CHERRY LANE,249150.0,359900.0,0.6922,Single Family,Single Family,-73.2705174,41.4277668,14.6,0.0
2019-04-29,2018,Redding,86 OLD STAGECOACH RD,300000.0,450000.0,0.6666,Single Family,Single Family,-73.3968938,41.3119771,14.3,0.0
2019-04-08,2018,Newington,44 STODDARD AVE,118930.0,226000.0,0.5262,Single Family,Single Family,-72.8681421,41.3860631,17.7,14.2
2019-04-15,2018,Ridgefield,3 PLUM PATH,121930.0,228000.0,0.534780702,Condo,Condo,-73.4907041,41.2976598,17.2,17.2
2019-04-22,2018,Plainfield,21 SECOND ST,87310.0,30000.0,2.910333333,Two Family,Two Family,-72.9202174,41.6717381,16.7,16.8
2019-04-01,2018,East Hartford,192 ARBUTUS ST,93780.0,160000.0,0.5861,Single Family,Single Family,-72.5806855,41.7790564,6.6,0.0
2019-04-29,2018,Tolland,21 RUSSELL DRIVE,122400.0,180000.0,0.68,Single Family,Single Family,-72.6138778,41.7941183,16.0,0.0
2019-04-08,2018,Plymouth,456 N HARWINTON AVE,130630.0,240000.0,0.5442,Single Family,Single Family,-73.0360196,41.7088056,11.5,8.3
2019-04-29,2018,Simsbury,20 TIM CLARK CIRCLE,223310.0,385500.0,0.5792,Single Family,Single Family,-72.8081405,41.9164371,15.0,0.0
2019-04-08,2018,Waterbury,143 SOUTHWIND RD,101640.0,218000.0,0.4662,Single Family,Single Family,-73.0788716,41.5352758,16.8,12.7
2019-04-29,2018,Seymour,50-2 BALANCE ROCK RD,62020.0,107000.0,0.5796,Condo,Condo,-73.0942875,41.3894276,13.6,0.0
2019-04-01,2018,Plainville,7 HILLSCREST RD,125790.0,198000.0,0.6353,Single Family,Single Family,-72.8767105,41.6689629,6.9,0.0
2019-04-01,2018,Simsbury,20 BLUE RIDGE DRIVE,278960.0,385000.0,0.7245,Single Family,Single Family,-72.8300347,41.8232364,6.2,0.0
2019-04-29,2018,Woodbridge,114 ANSONIA RD,374360.0,590000.0,0.6345,Single Family,Single Family,-73.014236,41.3289738,12.3,0.0
2019-04-15,2018,Warren,8 BIRCH DR,170020.0,285000.0,0.5965,Single Family,Single Family,-73.4732858,41.523719,17.1,20.7
2019-04-15,2018,Stratford,350 CASTLE DR,151620.0,275000.0,0.5513,Single Family,Single Family,-73.1546784,41.2153956,17.0,21.5
2019-04-29,2018,Shelton,50 WAVERLY TERR,145110.0,161172.0,0.900342491,Single Family,Single Family,-73.1536718,41.2889689,14.3,0.0
2019-04-08,2018,Stratford,538 B NORTH TRAIL,140350.0,235000.0,0.5972,Condo,Condo,-73.1121359,41.2553231,16.2,7.9
2019-04-15,2018,Seymour,6 AJELLOS FARM RD,78750.0,95000.0,0.8289,,,-73.1184277,41.3673523,16.4,19.9
2019-04-22,2018,Oxford,5 AUTUMN RIDGE RD,225500.0,390000.0,0.5782,Single Family,Single Family,-73.3392756,41.2183521,17.0,15.6
2019-04-15,2018,Simsbury,9 OLD OAK DRIVE,274260.0,424900.0,0.6454,Single Family,Single Family,-72.8413635,41.8227417,17.9,19.1
2019-04-08,2018,Wallingford,60 OLD LN,254600.0,300000.0,0.848666667,Single Family,Single Family,-72.87654,41.4540892,15.9,11.3
2019-04-15,2018,Stratford,324 BRUCE AVE,165340.0,360000.0,0.459277778,Three Family,Three Family,-73.153096,41.1884963,16.9,18.5
2019-04-15,2018,Waterbury,352 CONGRESS AVE,113440.0,160000.0,0.709,,,-72.9332655,41.3018524,17.5,23.9
2019-04-15,2018,South Windsor,166 SCOTT DR,199400.0,245000.0,0.8138,Single Family,Single Family,-72.5453247,41.8299669,18.5,18.9
2019-04-22,2018,Waterbury,222 BRADLEY AVE #8-11A,18720.0,34000.0,0.5505,Condo,Condo,-73.05226,41.53526,16.1,12.6
2019-04-29,2018,Stratford,283 A AGAWAM DR,251900.0,344900.0,0.7303,Condo,Condo,-72.7124385,41.6086088,15.5,0.0
2019-04-01,2018,Plainville,44 BIRCH TREE RD,103530.0,175000.0,0.5916,Single Family,Single Family,-72.8487302,41.6846485,6.9,0.0
2019-04-01,2018,West Haven,54 SPRUCE ST,115360.0,163000.0,0.7077,Single Family,Single Family,-72.9627387,41.2980411,8.0,0.0
2019-04-01,2018,Plainville,12 WOODSIDE LANE,113400.0,125900.0,0.9007,Single Family,Single Family,-72.8556271,41.6893831,6.5,0.0
2019-04-01,2018,Voluntown,306 SHETUCKET TPK,32220.0,30000.0,1.074,,,-71.9906766,41.5297535,6.5,0.0
2019-04-01,2018,Waterbury,29 CHAPMAN AVE,98030.0,87500.0,1.1203,Single Family,Single Family,-73.2334012,41.1772975,7.1,0.0
2019-04-22,2018,Winchester,52 COLONY DR,95060.0,159900.0,0.5944,Single Family,Single Family,-73.0541792,41.9189698,17.2,16.8
2019-04-15,2018,Stamford,277 OCEAN DRIVE EAST,835200.0,1375000.0,0.6074,Single Family,Single Family,-73.5207942,41.0254535,18.1,18.6
2019-04-15,2018,Stafford,5 SCHWANDA RD,89460.0,134900.0,0.6631,Single Family,Single Family,-72.25976,41.99444,18.3,23.8
2019-04-15,2018,South Windsor,108 SANDSTONE DR,148600.0,266000.0,0.5586,Condo,Condo,-72.5500138,41.8355338,18.7,18.9
2019-04-01,2018,Old Lyme,43 ROGERS LAKE TRL,203200.0,415000.0,0.4896,Single Family,Single Family,-72.30331,41.35397,7.7,0.0
2019-04-29,2018,Wallingford,71 SIMPSON AVE,196600.0,303000.0,0.6488,Single Family,Single Family,-72.8134362,41.4485929,14.3,0.0
2019-04-08,2018,Southington,18 CANAL ST,139950.0,92500.0,1.5129,Two Family,Two Family,-72.9271226,41.3157072,16.8,11.5
2019-04-29,2018,Plainfield,194 MAIN ST,63290.0,29500.0,2.1454,Single Family,Single Family,-72.6286831,41.7367283,16.1,0.0
2019-04-01,2018,Stafford,8 SOUTH RD,1795500.0,4800.0,374.0625,,,-72.187246,41.3384485,7.4,0.0
2019-04-01,2018,Southbury,408 C HERITAGE VILLAGE,51480.0,89900.0,0.5726,Condo,Condo,-73.2294455,41.4851785,6.7,0.0
2019-04-08,2018,Westport,9 BIRCHWOOD LANE,561300.0,790000.0,0.7105,Single Family,Single Family,-73.1592461,41.3091929,20.3,9.2
2019-04-22,2018,West Hartford,2169 BOULEVARD,131530.0,221000.0,0.595158371,Single Family,Single Family,-72.7668699,41.7536063,16.7,14.2
2019-04-01,2018,Torrington,65 COUNTRY CLUB RD,101700.0,105000.0,0.9685,Single Family,Single Family,-72.6743025,41.6901119,6.7,0.0
2019-04-08,2018,Stratford,15 HAWLEY GLEN,154210.0,243000.0,0.6346,Condo,Condo,-73.1458005,41.2359049,16.4,7.9
2019-04-15,2018,Voluntown,113 WYLIE SCHOOL RD,61450.0,300000.0,0.2048,Single Family,Single Family,-71.824213,41.5881547,18.7,25.9
2019-04-22,2018,Stratford,114 WILLIAM ST,163800.0,230000.0,0.7121,Single Family,Single Family,-73.1434829,41.2038824,16.3,18.2
2019-04-29,2018,Torrington,25 AMHERST ST,78540.0,120000.0,0.6545,Single Family,Single Family,-73.11019,41.81312,14.0,0.0
2019-04-29,2018,Trumbull,14 WALKER RD,231770.0,360000.0,0.6438,Single Family,Single Family,-73.22153,41.26027,13.2,0.0
2019-04-15,2018,Woodstock,442 BARLOW CEMETERY RD,133900.0,245000.0,0.5465,Single Family,Single Family,-72.0627662,41.9188244,18.7,22.1
2019-04-29,2018,Vernon,11 JEN DR,12000.0,349900.0,0.034295513,Single Family,Single Family,-72.4576074,41.8538724,14.5,0.0
2019-04-29,2018,Waterbury,559 BUNKER HILL AVE,108410.0,195000.0,0.5559,Single Family,Single Family,-73.07398,41.573,14.4,0.0
2019-04-29,2018,Wallingford,475 SOUTH ELM ST,159300.0,225000.0,0.708,Single Family,Single Family,-72.8264165,41.4376472,14.2,0.0
2019-04-22,2018,Westport,147 NORTH AVENUE,583700.0,500000.0,1.1674,Single Family,Single Family,-73.3399276,41.1634908,17.5,12.9
2019-04-08,2018,West Haven,53 RODNEY ST,197540.0,295000.0,0.6696,Single Family,Single Family,-72.9677464,41.2868356,16.7,11.5
2019-04-01,2018,West Hartford,576A MOUNTAIN ROAD,193340.0,291000.0,0.6643,Condo,Condo,-72.9588312,41.3823679,7.3,0.0
2019-04-29,2018,Tolland,58 WEIGOLD ROAD,116200.0,200000.0,0.581,Single Family,Single Family,-72.3638247,41.8463677,14.1,0.0
2019-04-01,2018,Stafford,18 WHISPERING PINES,80640.0,158000.0,0.5103,Single Family,Single Family,-72.8771693,41.6966627,6.3,0.0
2019-04-01,2018,Stamford,123 HARBOR DRIVE # 611,347850.0,480000.0,0.7246,Condo,Condo,-73.5319,41.03644,7.0,0.0
2019-04-29,2018,Ridgefield,47 OLCOTT WAY,89810.0,160000.0,0.5613125,Condo,Condo,-73.4964177,41.2887552,13.9,0.0
2019-04-29,2018,Shelton,1 BROWNSON DR,283500.0,288750.0,0.981818182,Single Family,Single Family,-73.1452703,41.3061023,12.9,0.0
2019-04-01,2018,West Haven,32 KNOX ST #C-4,23170.0,38000.0,0.6097,Condo,Condo,-72.98539,41.28483,8.0,0.0
2019-04-22,2018,Westport,5 WHITNEY STREET,456500.0,660000.0,0.6916,Single Family,Single Family,-73.3501687,41.142346,17.7,12.9
2019-04-01,2018,West Hartford,66 FLAGG ROAD,464240.0,655000.0,0.7087,Single Family,Single Family,-72.7546354,41.7848165,6.3,0.0
2019-04-29,2018,Woodbridge,9 BIRCH RD,327600.0,440000.0,0.7445,Single Family,Single Family,-72.7823421,41.2720975,12.2,0.0
2019-04-15,2018,West Hartford,27 HENLEY WAY,156310.0,219000.0,0.7137,Condo,Condo,-72.7365748,41.8039403,18.4,19.1
2019-04-01,2018,Plainville,15 WEST PINE WAY #12,184590.0,275000.0,0.6712,Condo,Condo,-72.8566486,41.6848508,7.0,0.0
2019-04-01,2018,Plainfield,3 PLEASANT ST,76770.0,145000.0,0.5294,Single Family,Single Family,-72.7529167,41.7592409,6.3,0.0
2019-04-29,2018,South Windsor,2002 MILL POND DR,115100.0,204000.0,0.5642,Condo,Condo,-72.580138,41.8216692,15.7,0.0
2019-04-08,2018,Sprague,71 SALT ROCK RD,92530.0,57225.0,1.6169,Single Family,Single Family,-72.0760367,41.6439001,13.7,11.1
2019-04-01,2018,Southbury,96 LOWER FISH ROCK RD,135060.0,195000.0,0.6926,Single Family,Single Family,-73.2420445,41.4393124,7.0,0.0
2019-04-08,2018,Ridgefield,70 SCOTT RIDGE RD,363550.0,531000.0,0.6846,Single Family,Single Family,-73.5363621,41.3151001,20.8,8.0
2019-04-08,2018,Plainfield,27 FERNWOOD ST,104600.0,176900.0,0.591294517,Single Family,Single Family,-71.8990736,41.6679345,13.4,8.8
2019-04-01,2018,Plainfield,57-59 COMMUNITY AVE,68540.0,164300.0,0.4171,Two Family,Two Family,-71.9186642,41.675074,6.2,0.0
2019-04-15,2018,Ridgefield,30 WOODCHUCK LA,343100.0,550000.0,0.623818182,Single Family,Single Family,-73.4906,41.25947,17.3,21.0
2019-04-01,2018,Torrington,208 LYMAN DR,99440.0,155000.0,0.6415,Single Family,Single Family,-73.0902,41.81147,4.4,0.0
2019-04-15,2018,Torrington,93 ASCOT LN,87320.0,157000.0,0.5561,Single Family,Single Family,-73.0657109,41.8628101,18.2,23.1
2019-04-15,2018,West Haven,47 HIGHVIEW AVE,135940.0,195000.0,0.6971,Single Family,Single Family,-72.6701632,41.7176062,18.7,18.8
2019-04-29,2018,West Haven,332 BLOHM ST,133560.0,20000.0,6.678,Three Family,Three Family,-72.9449132,41.2626827,12.8,0.0
2019-04-22,2018,Simsbury,4 MIDDLE LANE,125300.0,198500.0,0.6312,Single Family,Single Family,-72.8111534,41.8619648,17.2,15.2
2019-04-08,2018,Plymouth,357 NORTH ST,9170.0,168000.0,0.0545,,,-73.0510404,41.6955268,11.6,8.3
2019-04-08,2018,Plainfield,19 HIGH ST,114510.0,189000.0,0.605873016,Single Family,Single Family,-71.87572,41.72017,13.4,11.5
2019-04-29,2018,Salem,469 NEW LONDON RD,127800.0,199000.0,0.6422,Single Family,Single Family,-72.2375437,41.4523265,14.1,0.0
2019-04-15,2018,Southington,20 ROCKWOOD CT,251520.0,365000.0,0.689,Single Family,Single Family,-72.8439073,41.5764606,18.5,21.8
2019-04-15,2018,Somers,81 PLYMOUTH RD,187500.0,268000.0,0.6996,Single Family,Single Family,-72.44733,41.97689,18.5,22.7
2019-04-22,2018,Simsbury,31 TERRYS PLAIN ROAD,183610.0,327000.0,0.5614,Single Family,Single Family,-72.7883515,41.8737917,17.4,15.2
2019-04-29,2018,Stratford,290 PUMPKIN GROUND RD,197190.0,370000.0,0.5329,Single Family,Single Family,-73.1344624,41.2408399,12.5,0.0
2019-04-01,2018,Stratford,355 PILGRIM LN,250930.0,395000.0,0.635265823,Single Family,Single Family,-73.1071416,41.2564033,7.1,0.0
2019-04-01,2018,Wallingford,185 CLIFTON ST,131400.0,175000.0,0.7508,Single Family,Single Family,-72.8327131,41.4483931,7.6,0.0
2019-04-01,2018,West Hartford,887 FARMINGTON AVENUE UNIT 1-4,128870.0,172500.0,0.747,Condo,Condo,-72.73618,41.76337,6.4,0.0
2019-04-15,2018,Ridgefield,4 GLEN RD,703820.0,1100000.0,0.639836364,Single Family,Single Family,-72.7765522,41.3125679,16.9,24.3
2019-04-15,2018,Pomfret,150 GARY SCHOOL RD,151900.0,265000.0,0.5732,Single Family,Single Family,-71.9330621,41.9084513,18.9,21.6
2019-04-15,2018,Ridgefield,1 SAW MILL HILL RD,321960.0,480000.0,0.67075,Single Family,Single Family,-73.50454,41.29309,17.1,17.2
2019-04-22,2018,Stamford,102 HIRSCH ROAD,275060.0,525000.0,0.5239,Single Family,Single Family,-73.5386632,41.0811765,17.6,12.0
2019-04-15,2018,Waterbury,124 HAWTHORNE AVE,55960.0,67500.0,0.829037037,Single Family,Single Family,-73.050224,41.535558,17.7,21.1
2019-04-01,2018,Stratford,95 LONGVIEW DR,257320.0,412000.0,0.6245,Single Family,Single Family,-72.678024,41.8236105,6.8,0.0
2019-04-15,2018,Stafford,41 CHURCH ST,75810.0,41000.0,1.84902439,Single Family,Single Family,-72.931949,41.3535013,18.9,25.3
2019-04-08,2018,Seymour,85 GRAND ST,151970.0,20000.0,7.5985,Single Family,Single Family,-72.6560926,41.5638254,15.0,9.6
2019-04-22,2018,Seymour,51 BUCKINGHAM RD,212310.0,321000.0,0.6614,Single Family,Single Family,-73.11976,41.35234,16.1,16.0
2019-04-22,2018,Southbury,156 HUNTERS RIDGE RD,345950.0,512000.0,0.6756,Single Family,Single Family,-73.20396,41.48801,16.5,13.0
2019-04-15,2018,Shelton,10 ACORN HOLLOW,141680.0,239000.0,0.5928,Condo,Condo,-73.11348,41.3162,16.6,22.4
2019-04-22,2018,Vernon,76 CENTER RD,110900.0,169900.0,0.6527,Single Family,Single Family,-72.46952,41.84146,17.4,21.5
2019-04-01,2018,West Haven,23 LEE ST,28630.0,30000.0,0.9543,,,-72.95919,41.2971,8.1,0.0
2019-04-22,2018,Torrington,61 BEN PORTE TER,69350.0,93000.0,0.7456,Single Family,Single Family,-73.109221,41.804916,17.0,15.4
2019-04-01,2018,Southbury,108 COUNTRY WOODS LANE,385300.0,591000.0,0.6519,Single Family,Single Family,-73.2410454,41.5069351,6.5,0.0
2019-04-22,2018,Trumbull,14 MULBERRY ST,216650.0,355000.0,0.6102,Single Family,Single Family,-73.2263667,41.25724,16.2,14.6
2019-04-15,2018,Simsbury,47 CAMBRIDGE COURT,0.0,515735.0,0.0,Condo,Condo,-72.7001325,41.5792308,18.5,22.0
2019-04-08,2018,Wallingford,844 EAST CENTER ST,132500.0,220000.0,0.6022,Single Family,Single Family,-72.79927,41.44698,16.3,10.7
2019-04-15,2018,Waterford,166 GREAT NECK RD,273260.0,410000.0,0.6664,Single Family,Single Family,-72.1318458,41.3136374,15.9,18.3
2019-04-29,2018,Waterbury,391 WILSON ST,61760.0,54000.0,1.1437,Single Family,Single Family,-73.05242,41.54657,14.6,0.0
2019-04-22,2018,Shelton,5 RAYMOND LA,176400.0,170000.0,1.0376,Single Family,Single Family,-73.0955673,41.2901436,16.2,16.9
2019-04-22,2018,Somers,650 MAIN ST,93400.0,89119.0,1.048036894,Single Family,Single Family,-72.8860543,41.2846502,16.2,17.6
2019-04-29,2018,Stamford,29 HILLANDALE AVENUE,321020.0,530000.0,0.6056,Single Family,Single Family,-73.5323828,41.0596462,14.1,0.0
2019-04-01,2018,Salisbury,5 BUNKER HILL ROAD,779800.0,1200000.0,0.6498,Single Family,Single Family,-72.8086447,41.6921541,6.1,0.0
2019-04-29,2018,West Hartford,42 SULGRAVE ROAD,339920.0,537000.0,0.6329,Single Family,Single Family,-72.7496059,41.7489694,15.7,0.0
2019-04-08,2018,Tolland,96 CRYSTAL LAKE ROAD,144200.0,192000.0,0.751,Single Family,Single Family,-72.40491,41.87781,12.0,9.5
2019-04-15,2018,West Hartford,682 TROUT BROOK DRIVE,135590.0,155000.0,0.8747,Single Family,Single Family,-72.7347056,41.7531676,18.7,18.8
2019-04-22,2018,Stamford,88 KNOX ROAD,301640.0,530000.0,0.5691,Single Family,Single Family,-73.527739,41.097044,17.5,12.0
2019-04-08,2018,Plainville,31 CAROL DR,162470.0,179000.0,0.9076,Single Family,Single Family,-72.5504146,41.7746396,12.4,9.1
2019-04-15,2018,Westport,8 TOWER RIDGE,1098400.0,1575000.0,0.6973,Single Family,Single Family,-73.3273,41.17001,17.1,16.8
2019-04-01,2018,Stamford,74 CARTER DRIVE,499910.0,775000.0,0.645,Single Family,Single Family,-73.5157434,41.0411477,7.0,0.0
2019-04-22,2018,Simsbury,17 CEDAR HILL ROAD,317170.0,460000.0,0.6895,Single Family,Single Family,-72.82709,41.87289,17.7,15.0
2019-04-15,2018,Simsbury,130 EAST WEATOGUE STREET,92940.0,100000.0,0.9294,,,-72.7932792,41.8645372,18.5,23.4
2019-04-15,2018,Waterford,16 HARBOR VIEW AVE,111720.0,229900.0,0.4859,Single Family,Single Family,-72.1258942,41.3704536,16.7,20.3
2019-04-01,2018,Stamford,127 GREYROCK PLACE # 1509,164140.0,266000.0,0.617,Condo,Condo,-73.53612,41.05428,6.9,0.0
2019-04-08,2018,Seymour,18 BUCKINGHAM RD,182140.0,188000.0,0.9688,Single Family,Single Family,-73.1152823,41.3570187,17.7,10.6
2019-04-29,2018,West Hartford,10 FOWLER DRIVE,140770.0,300000.0,0.469233333,Single Family,Single Family,-72.75327,41.7241,15.7,0.0
2019-04-08,2018,Redding,47 MOUNTAIN RD,381400.0,490000.0,0.7783,Single Family,Single Family,-72.6671855,41.847733,10.8,9.8
2019-04-15,2018,Redding,7 BECK RD,451000.0,464000.0,0.971982759,Single Family,Single Family,-73.3439685,41.3347469,17.3,21.8
2019-04-01,2018,Waterbury,131 EDIN AVE,78870.0,75000.0,1.0516,Three Family,Three Family,-73.0322559,41.5308767,6.9,0.0
2019-04-01,2018,Westbrook,25 PRIVATE RD,570060.0,145000.0,3.9314,Single Family,Single Family,-72.482765,41.2711422,7.9,0.0
2019-04-01,2018,Westbrook,25 PRIVATE RD,570060.0,145000.0,3.9314,Single Family,Single Family,-72.482765,41.2711422,7.9,0.0
2019-04-22,2018,Torrington,170 BEECHWOOD AVE,105200.0,153000.0,0.6875,Single Family,Single Family,-73.13297,41.80098,16.9,15.4
2019-04-01,2018,Oxford,14 APPLE DRIVE,381200.0,525000.0,0.726,Single Family,Single Family,-73.5302795,41.0733819,6.8,0.0
2019-04-29,2018,North Stonington,45 LAKE OF ISLES,72310.0,275000.0,0.2629,Single Family,Single Family,-71.95537,41.49493,14.6,0.0
2019-04-22,2018,Waterbury,253 ATWOOD AVE,60830.0,67350.0,0.9031,Single Family,Single Family,-73.007915,41.5573247,16.2,12.5
2019-04-29,2018,Ridgefield,20 POND RD,619020.0,967500.0,0.6398,Single Family,Single Family,-72.9340033,41.3577142,13.7,0.0
2019-04-29,2018,West Haven,22 PAULINE AVE,114170.0,123500.0,0.9244,Single Family,Single Family,-72.9863832,41.2397564,12.7,0.0
2019-04-22,2018,West Hartford,15 RIDGEBROOK DRIVE,208460.0,329000.0,0.6336,Single Family,Single Family,-72.7464802,41.7517544,16.7,14.2
2019-04-08,2018,Vernon,1134 HARTFORD TPKE #2C1,51730.0,75000.0,0.6897,Condo,Condo,-72.4414219,41.8527946,11.1,12.2
2019-04-29,2018,Westport,146 BAYBERRY LANE,1311500.0,1675000.0,0.7829,Single Family,Single Family,-73.3260206,41.165948,12.7,0.0
2019-04-29,2018,Vernon,5 OAKVIEW PL,149760.0,210000.0,0.7131,Condo,Condo,-72.4989974,41.8484721,15.1,0.0
2019-04-08,2018,Waterbury,96 CIRCULAR AVE,133620.0,201000.0,0.6647,Two Family,Two Family,-73.0051699,41.5467719,14.3,13.0
2019-04-01,2018,Sprague,105 SALT ROCK RD,102510.0,134000.0,0.765,Single Family,Single Family,-72.0703667,41.6419126,6.0,0.0
2019-04-22,2018,Ridgefield,19 SCHOOLHOUSE PL,720020.0,950000.0,0.7579,Single Family,Single Family,-73.5318001,41.372491,16.5,13.1
2019-04-15,2018,Winchester,13 WALLENS ST,1821960.0,5150000.0,0.3537,,,-73.0582422,41.9304177,18.7,18.7
2019-04-01,2018,Waterbury,131 EDIN AVE,78870.0,75000.0,1.0516,Three Family,Three Family,-73.0322559,41.5308767,6.9,0.0
2019-04-29,2018,Torrington,198 LEDGE DR,58470.0,87500.0,0.6682,Condo,Condo,-73.10685,41.87715,12.6,0.0
2019-04-08,2018,Stonington,4 BLACK DUCK RD,1390900.0,2632500.0,0.5283,Single Family,Single Family,-71.96325,41.3339,10.2,9.0
2019-04-29,2018,Oxford,21 STILL RD,230900.0,380000.0,0.6076,Single Family,Single Family,-73.1380742,41.413364,14.0,0.0
